Transaction_date,Brand Name,Sales Value
2020-03-24,Mirinda,1379.05
2020-03-24,Fanta,110
2020-03-24,Sprite,15
2020-03-24,Mountain Dew,202
2020-03-25,Coca Cola,1255.95
2020-03-25,Thums Up,623
2020-03-25,Mirinda,325.955
2020-03-25,Fanta,10
2020-03-25,Sprite,15
2020-03-25,Mountain Dew,28
2020-03-26,Coca Cola,1269
2020-03-26,Thums Up,257
2020-03-26,Mirinda,1127.285
2020-03-26,Fanta,143
2020-03-26,Mountain Dew,22
2020-03-28,Coca Cola,2727.25
2020-03-28,Thums Up,690
2020-03-28,Mirinda,2161.125
2020-03-28,Fanta,157
2020-03-28,Sprite,5
2020-03-28,Mountain Dew,173.5
2020-03-29,Coca Cola,2742.9
2020-03-29,Thums Up,1055.5
2020-03-29,Mirinda,11903.15
2020-03-29,Fanta,303.5
2020-03-29,Sprite,36
2020-03-29,Mountain Dew,114.5
2020-03-30,Coca Cola,5207.4
2020-03-30,Thums Up,983.1
2020-03-30,Mirinda,2211.772
2020-03-30,Fanta,710.1
2020-03-30,Sprite,132
2020-03-30,Mountain Dew,470.5
2020-03-31,Coca Cola,6536
2020-03-31,Thums Up,1216.8
2020-03-31,Mirinda,9678.105
2020-03-31,Fanta,241.75
2020-03-31,Sprite,76.35
2020-03-31,Mountain Dew,821.55
2020-04-01,Coca Cola,2095.05
2020-04-01,Thums Up,904.55
2020-04-01,Mirinda,30243.62
2020-04-01,Fanta,322
2020-04-01,Sprite,51
2020-04-01,Mountain Dew,458.15
2020-04-02,Coca Cola,1486.875
2020-04-02,Thums Up,604.75
2020-04-02,Mirinda,6194.32
2020-04-02,Fanta,39
2020-04-02,Mountain Dew,207.5
2020-04-03,Coca Cola,2957.25
2020-04-03,Thums Up,355.4
2020-04-03,Mirinda,3441.645
2020-04-03,Fanta,989.5
2020-04-03,Sprite,10
2020-04-03,Mountain Dew,409.25
2020-04-04,Coca Cola,4730.75
2020-04-04,Thums Up,771.5
2020-04-04,Mirinda,3385.485
2020-04-04,Fanta,1228.25
2020-04-04,Sprite,62
2020-04-04,Mountain Dew,476.35
2020-04-05,Coca Cola,1372.6
2020-04-05,Thums Up,172
2020-04-05,Mirinda,2169.71
2020-04-05,Fanta,227
2020-04-05,Mountain Dew,21.75
2020-04-06,Coca Cola,2648.4
2020-04-06,Thums Up,438.35
2020-04-06,Mirinda,2440.875
2020-04-06,Fanta,209.2
2020-04-06,Sprite,57.3
2020-04-06,Mountain Dew,207.85
2020-04-07,Coca Cola,2430.7
2020-04-07,Thums Up,685.8
2020-04-07,Mirinda,8288.84
2020-04-07,Fanta,880.4
2020-04-07,Mountain Dew,416.95
2020-04-08,Coca Cola,3408.4
2020-04-08,Thums Up,1630.45
2020-04-08,Mirinda,4878.4
2020-04-08,Fanta,2553.55
2020-04-08,Sprite,12.25
2020-04-08,Mountain Dew,1677.1
2020-04-09,Coca Cola,3308.15
2020-04-09,Thums Up,574.4
2020-04-09,Mirinda,6709.14
2020-04-09,Fanta,563.75
2020-04-09,Sprite,80
2020-04-09,Mountain Dew,732.25
2020-04-10,Coca Cola,7949.75
2020-04-10,Thums Up,2568
2020-04-10,Mirinda,7076.625
2020-04-10,Fanta,727.3
2020-04-10,Sprite,84
2020-04-10,Mountain Dew,849.3
2020-04-11,Coca Cola,3401.92
2020-04-11,Thums Up,1008.45
2020-04-11,Mirinda,3077.12
2020-04-11,Fanta,969
2020-04-11,Sprite,11
2020-04-11,Mountain Dew,549.4
2020-04-12,Coca Cola,2321.75
2020-04-12,Thums Up,315.35
2020-04-12,Mirinda,1767.635
2020-04-12,Fanta,433
2020-04-12,Sprite,1037
2020-04-12,Mountain Dew,203.25
2020-04-13,Coca Cola,3519.05
2020-04-13,Thums Up,1548.95
2020-04-13,Mirinda,4415.935
2020-04-13,Fanta,679.05
2020-04-13,Sprite,143.25
2020-04-13,Mountain Dew,717.15
2020-04-14,Coca Cola,3581.425
2020-04-14,Thums Up,3434.9
2020-04-14,Mirinda,4472.995
2020-04-14,Fanta,1705.6
2020-04-14,Sprite,101
2020-04-14,Mountain Dew,669.55
2020-04-15,Coca Cola,7760.1
2020-04-15,Thums Up,2173.75
2020-04-15,Mirinda,12508.255
2020-04-15,Fanta,1037
2020-04-15,Mountain Dew,687.35
2020-04-16,Coca Cola,5785.57
2020-04-16,Thums Up,2234.15
2020-04-16,Mirinda,36041.955
2020-04-16,Fanta,1158.75
2020-04-16,Sprite,48
2020-04-16,Mountain Dew,736
2020-04-17,Coca Cola,9130.025
2020-04-17,Thums Up,3340.3
2020-04-17,Mirinda,19498.365
2020-04-17,Fanta,1912.5
2020-04-17,Sprite,158
2020-04-17,Mountain Dew,2068.7
2020-04-18,Coca Cola,6529.65
2020-04-18,Thums Up,2114.65
2020-04-18,Mirinda,12426.31
2020-04-18,Fanta,1549
2020-04-18,Mountain Dew,656.45
2020-04-19,Coca Cola,5015
2020-04-19,Thums Up,1722.1
2020-04-19,Mirinda,2617.125
2020-04-19,Fanta,731.5
2020-04-19,Sprite,18
2020-04-19,Mountain Dew,478
2020-04-20,Coca Cola,7649.3
2020-04-20,Thums Up,2524.85
2020-04-20,Mirinda,25881.167
2020-04-20,Fanta,1786
2020-04-20,Sprite,34
2020-04-20,Mountain Dew,1441.25
2020-04-21,Coca Cola,10712.3
2020-04-21,Thums Up,3066.45
2020-04-21,Mirinda,35790.39
2020-04-21,Fanta,2476.35
2020-04-21,Sprite,5
2020-04-21,Mountain Dew,740.15
2020-04-22,Coca Cola,6656.56
2020-04-22,Thums Up,2395.725
2020-04-22,Mirinda,8839.04
2020-04-22,Fanta,1667.35
2020-04-22,Sprite,2
2020-04-22,Mountain Dew,1308.55
2020-04-23,Coca Cola,9126.65
2020-04-23,Thums Up,2457.85
2020-04-23,Mirinda,13900.155
2020-04-23,Fanta,1662.715
2020-04-23,Sprite,9.1
2020-04-23,Mountain Dew,1766.85
2020-04-24,Coca Cola,21198.7
2020-04-24,Thums Up,8047.9
2020-04-24,Mirinda,40173.83
2020-04-24,Fanta,3511
2020-04-24,Sprite,54
2020-04-24,Mountain Dew,3844.5
2020-04-25,Thums Up,4500
2020-04-25,Mirinda,36113.4
2020-04-25,Fanta,8496
2020-04-25,Mountain Dew,1620
2020-04-27,Coca Cola,12209.32
2020-04-27,Thums Up,5619.9
2020-04-27,Mirinda,5946.47
2020-04-27,Fanta,1898.7
2020-04-27,Sprite,1.55
2020-04-27,Mountain Dew,2028.9
2020-04-28,Coca Cola,2921.6
2020-04-28,Thums Up,1911.85
2020-04-28,Mirinda,2072.13
2020-04-28,Fanta,383.45
2020-04-28,Sprite,24
2020-04-28,Mountain Dew,218.25
2020-04-29,Coca Cola,11811.55
2020-04-29,Thums Up,6933.2
2020-04-29,Mirinda,12458.13
2020-04-29,Fanta,2085.55
2020-04-29,Mountain Dew,2515.35
2020-04-30,Coca Cola,12229.95
2020-04-30,Thums Up,7425.4
2020-04-30,Mirinda,22284.83
2020-04-30,Fanta,1619.55
2020-04-30,Sprite,5
2020-04-30,Mountain Dew,2771.85
2020-05-01,Coca Cola,12188.45
2020-05-01,Thums Up,2967.65
2020-05-01,Mirinda,25192.06
2020-05-01,Fanta,1870
2020-05-01,Sprite,3
2020-05-01,Mountain Dew,3835.2
2020-05-02,Coca Cola,10694.65
2020-05-02,Thums Up,6346.6
2020-05-02,Mirinda,23704.66
2020-05-02,Fanta,2176.65
2020-05-02,Sprite,6
2020-05-02,Mountain Dew,1775.95
2020-05-03,Coca Cola,7470.95
2020-05-03,Thums Up,1642.9
2020-05-03,Mirinda,16651.465
2020-05-03,Fanta,1269.25
2020-05-03,Sprite,20
2020-05-03,Mountain Dew,1156.5
2020-05-04,Coca Cola,15930.215
2020-05-04,Thums Up,3611.2
2020-05-04,Mirinda,28805.455
2020-05-04,Fanta,2101.1
2020-05-04,Sprite,107
2020-05-04,Mountain Dew,1807.05
2020-05-05,Coca Cola,9755.25
2020-05-05,Thums Up,5173
2020-05-05,Mirinda,31008.12
2020-05-05,Fanta,2500.05
2020-05-05,Sprite,150
2020-05-05,Mountain Dew,1917.7
2020-05-06,Coca Cola,23173.7
2020-05-06,Thums Up,9901.9
2020-05-06,Mirinda,42537.028
2020-05-06,Fanta,5810.8
2020-05-06,Sprite,156
2020-05-06,Mountain Dew,5593
2020-05-07,Coca Cola,14042.35
2020-05-07,Thums Up,5699.3
2020-05-07,Mirinda,21486.26
2020-05-07,Fanta,2482.25
2020-05-07,Mountain Dew,1639.34
2020-05-08,Coca Cola,14008.15
2020-05-08,Thums Up,4140.95
2020-05-08,Mirinda,11939.655
2020-05-08,Fanta,3251.3
2020-05-08,Sprite,50
2020-05-08,Mountain Dew,1937.75
2020-05-09,Coca Cola,9959.39
2020-05-09,Thums Up,5199.65
2020-05-09,Mirinda,8497.553
2020-05-09,Fanta,2287.15
2020-05-09,Sprite,50
2020-05-09,Mountain Dew,1723.85
2020-05-10,Coca Cola,6259.3
2020-05-10,Thums Up,1248.1
2020-05-10,Mirinda,10630.545
2020-05-10,Fanta,833.85
2020-05-10,Sprite,10
2020-05-10,Mountain Dew,838.65
2020-05-11,Coca Cola,11303.05
2020-05-11,Thums Up,5790.57
2020-05-11,Mirinda,11330.687
2020-05-11,Fanta,2310.6
2020-05-11,Sprite,60
2020-05-11,Mountain Dew,2168.3
2020-05-12,Coca Cola,10966.34
2020-05-12,Thums Up,4602.6
2020-05-12,Mirinda,7722.907
2020-05-12,Fanta,2455.1
2020-05-12,Sprite,10
2020-05-12,Mountain Dew,2361.05
2020-05-13,Coca Cola,13996.45
2020-05-13,Thums Up,4036
2020-05-13,Mirinda,14427.223
2020-05-13,Fanta,1242.6
2020-05-13,Sprite,360
2020-05-13,Mountain Dew,1572.45
2020-05-14,Coca Cola,12000.5
2020-05-14,Thums Up,6506.25
2020-05-14,Mirinda,15712.345
2020-05-14,Fanta,1994.75
2020-05-14,Sprite,60
2020-05-14,Mountain Dew,2783.6
2020-05-15,Coca Cola,19780.17
2020-05-15,Thums Up,5605.45
2020-05-15,Mirinda,12956.625
2020-05-15,Fanta,2694.35
2020-05-15,Sprite,25
2020-05-15,Mountain Dew,2336.25
2020-05-16,Coca Cola,17078.3
2020-05-16,Thums Up,4792.8
2020-05-16,Mirinda,27994.7
2020-05-16,Fanta,2846.65
2020-05-16,Sprite,67.75
2020-05-16,Mountain Dew,1735.11
2020-05-17,Coca Cola,7662.7
2020-05-17,Thums Up,1951.75
2020-05-17,Mirinda,3822.775
2020-05-17,Fanta,1150.4
2020-05-17,Sprite,12
2020-05-17,Mountain Dew,423.25
2020-05-18,Coca Cola,17707.1
2020-05-18,Thums Up,5299.55
2020-05-18,Mirinda,14323.394
2020-05-18,Fanta,2649.25
2020-05-18,Sprite,27
2020-05-18,Mountain Dew,2131.1
2020-05-19,Coca Cola,18140.02
2020-05-19,Thums Up,7203.95
2020-05-19,Mirinda,19430.746
2020-05-19,Fanta,4266.37
2020-05-19,Sprite,8
2020-05-19,Mountain Dew,1886
2020-05-21,Coca Cola,12474.63
2020-05-21,Thums Up,7765.78
2020-05-21,Mirinda,11010.82
2020-05-21,Fanta,2522.65
2020-05-21,Sprite,94.75
2020-05-21,Mountain Dew,2030.1
2020-05-22,Coca Cola,19330.81
2020-05-22,Thums Up,7667.8
2020-05-22,Mirinda,13685.539
2020-05-22,Fanta,2875.08
2020-05-22,Sprite,73
2020-05-22,Mountain Dew,2327.9
2020-05-23,Coca Cola,15644.9
2020-05-23,Thums Up,6457.35
2020-05-23,Mirinda,30447.29
2020-05-23,Fanta,2679.45
2020-05-23,Mountain Dew,1957.1
2020-05-24,Coca Cola,6141.2
2020-05-24,Thums Up,2719.35
2020-05-24,Mirinda,5503.145
2020-05-24,Fanta,2712.6
2020-05-24,Sprite,176
2020-05-24,Mountain Dew,579.5
2020-05-25,Coca Cola,2520
2020-05-26,Coca Cola,20288.4
2020-05-26,Thums Up,6241.85
2020-05-26,Mirinda,14358.183
2020-05-26,Fanta,2557.63
2020-05-26,Sprite,103
2020-05-26,Mountain Dew,1578.9
2020-05-27,Coca Cola,15291.4
2020-05-27,Thums Up,5237.6
2020-05-27,Mirinda,12905.919
2020-05-27,Fanta,2483.5
2020-05-27,Sprite,50.5
2020-05-27,Mountain Dew,1893.9
2020-05-28,Coca Cola,13030.2
2020-05-28,Thums Up,7367.05
2020-05-28,Mirinda,10965.135
2020-05-28,Fanta,2379.65
2020-05-28,Sprite,98.5
2020-05-28,Mountain Dew,1435.35
2020-05-29,Coca Cola,13646.8
2020-05-29,Thums Up,5802.965
2020-05-29,Mirinda,16357.857
2020-05-29,Fanta,3736.25
2020-05-29,Sprite,29.8
2020-05-29,Mountain Dew,1708.75
2020-05-30,Coca Cola,3672
2020-05-30,Thums Up,2124
2020-05-30,Mirinda,1652.4
2020-05-31,Coca Cola,8687.35
2020-05-31,Thums Up,2536.85
2020-05-31,Mirinda,10308.25
2020-05-31,Fanta,1365.75
2020-05-31,Sprite,22
2020-05-31,Mountain Dew,1161.55
2020-06-01,Coca Cola,14015.1
2020-06-01,Thums Up,6054.3
2020-06-01,Mirinda,17703.218
2020-06-01,Fanta,3998.4
2020-06-01,Sprite,49
2020-06-01,Mountain Dew,3611.65
2020-06-02,Coca Cola,14654.5
2020-06-02,Thums Up,5252.75
2020-06-02,Mirinda,15897.231
2020-06-02,Fanta,3965.8
2020-06-02,Sprite,128
2020-06-02,Mountain Dew,2597.15
2020-06-03,Coca Cola,9792.775
2020-06-03,Thums Up,4704.1
2020-06-03,Mirinda,33604.13
2020-06-03,Fanta,3036.55
2020-06-03,Sprite,75
2020-06-03,Mountain Dew,1135.05
2020-06-04,Coca Cola,15920.4
2020-06-04,Thums Up,6183
2020-06-04,Mirinda,28191.145
2020-06-04,Fanta,3441.5
2020-06-04,Sprite,118
2020-06-04,Mountain Dew,3676.35
2020-06-05,Coca Cola,18515.05
2020-06-05,Thums Up,7713.55
2020-06-05,Mirinda,21721.974
2020-06-05,Fanta,4532.9
2020-06-05,Sprite,24
2020-06-05,Mountain Dew,2896.05
2020-06-06,Coca Cola,12365.865
2020-06-06,Thums Up,3938.6
2020-06-06,Mirinda,15059.8
2020-06-06,Fanta,3990.9
2020-06-06,Sprite,21
2020-06-06,Mountain Dew,2174
2020-06-08,Coca Cola,4142.45
2020-06-08,Thums Up,1090
2020-06-08,Mirinda,7980.735
2020-06-08,Fanta,714.25
2020-06-08,Mountain Dew,1350.05
2020-06-09,Coca Cola,14767.45
2020-06-09,Thums Up,5821.15
2020-06-09,Mirinda,50813.86
2020-06-09,Fanta,4495
2020-06-09,Sprite,76
2020-06-09,Mountain Dew,2804.9
2020-06-10,Coca Cola,15765.22
2020-06-10,Thums Up,4877.3
2020-06-10,Mirinda,14385.83
2020-06-10,Fanta,2730.33
2020-06-10,Sprite,25
2020-06-10,Mountain Dew,2906.9
2020-06-11,Coca Cola,23281.75
2020-06-11,Thums Up,5829.85
2020-06-11,Mirinda,12298.915
2020-06-11,Fanta,3029.05
2020-06-11,Sprite,45
2020-06-11,Mountain Dew,2044.25
2020-06-12,Coca Cola,13426.425
2020-06-12,Thums Up,5543.8
2020-06-12,Mirinda,6860.681
2020-06-12,Fanta,2009.75
2020-06-12,Mountain Dew,2044.05
2020-06-13,Coca Cola,12289.175
2020-06-13,Thums Up,6668.3
2020-06-13,Mirinda,22582.22
2020-06-13,Fanta,2863.3
2020-06-13,Mountain Dew,2283.75
2020-06-14,Coca Cola,8201.4
2020-06-14,Thums Up,4003.85
2020-06-14,Mirinda,8243.925
2020-06-14,Fanta,1193.85
2020-06-14,Sprite,10
2020-06-14,Mountain Dew,910.3
2020-06-15,Coca Cola,17345.15
2020-06-15,Thums Up,6934.12
2020-06-15,Mirinda,14449.265
2020-06-15,Fanta,1691.2
2020-06-15,Sprite,33
2020-06-15,Mountain Dew,4397.22
2020-06-16,Coca Cola,16195.7
2020-06-16,Thums Up,7234.335
2020-06-16,Mirinda,30837.467
2020-06-16,Fanta,3209.76
2020-06-16,Sprite,65
2020-06-16,Mountain Dew,3978.49
2020-06-17,Coca Cola,22427.175
2020-06-17,Thums Up,4305.4
2020-06-17,Mirinda,13797.7
2020-06-17,Fanta,3231.05
2020-06-17,Sprite,83
2020-06-17,Mountain Dew,1843.25
2020-06-18,Coca Cola,19711.55
2020-06-18,Thums Up,6445.44
2020-06-18,Mirinda,11969.664
2020-06-18,Fanta,3798.95
2020-06-18,Sprite,10
2020-06-18,Mountain Dew,4368.05
2020-06-19,Coca Cola,18798.55
2020-06-19,Thums Up,5863.85
2020-06-19,Mirinda,9674.631
2020-06-19,Fanta,3341.1
2020-06-19,Sprite,20
2020-06-19,Mountain Dew,3517.3
2020-06-20,Coca Cola,15519.94
2020-06-20,Thums Up,6423.55
2020-06-20,Mirinda,16409.605
2020-06-20,Fanta,2445.75
2020-06-20,Sprite,46
2020-06-20,Mountain Dew,1803.9
2020-06-21,Coca Cola,10479.55
2020-06-21,Thums Up,2454.65
2020-06-21,Mirinda,6701.775
2020-06-21,Fanta,1863.25
2020-06-21,Sprite,2
2020-06-21,Mountain Dew,1585.75
2020-06-22,Coca Cola,24301.65
2020-06-22,Thums Up,10416.9
2020-06-22,Mirinda,33144.145
2020-06-22,Fanta,3698.45
2020-06-22,Sprite,34
2020-06-22,Mountain Dew,2621.75
2020-06-23,Coca Cola,17915.9
2020-06-23,Thums Up,8546.925
2020-06-23,Mirinda,30256.32
2020-06-23,Fanta,4556.75
2020-06-23,Sprite,45
2020-06-23,Mountain Dew,1964.35
2020-06-24,Coca Cola,21590.39
2020-06-24,Thums Up,11281.425
2020-06-24,Mirinda,29194.96
2020-06-24,Fanta,5786.7
2020-06-24,Sprite,20.75
2020-06-24,Mountain Dew,4181.35
2020-06-25,Coca Cola,21564.95
2020-06-25,Thums Up,10309.3
2020-06-25,Mirinda,31005.82
2020-06-25,Fanta,4688.75
2020-06-25,Sprite,8
2020-06-25,Mountain Dew,3245.3
2020-06-26,Coca Cola,15589.5
2020-06-26,Thums Up,5595.2
2020-06-26,Mirinda,12197.181
2020-06-26,Fanta,2944.2
2020-06-26,Sprite,45
2020-06-26,Mountain Dew,2272.1
2020-06-27,Coca Cola,15310.3
2020-06-27,Thums Up,5895
2020-06-27,Mirinda,21294.019
2020-06-27,Fanta,3272.35
2020-06-27,Sprite,47
2020-06-27,Mountain Dew,2938.2
2020-06-28,Coca Cola,7781.827
2020-06-28,Thums Up,3938.5
2020-06-28,Mirinda,7798.335
2020-06-28,Fanta,1708.8
2020-06-28,Sprite,32
2020-06-28,Mountain Dew,736.25
2020-06-29,Coca Cola,15123.9
2020-06-29,Thums Up,7970.7
2020-06-29,Mirinda,80872.37
2020-06-29,Fanta,3336.95
2020-06-29,Sprite,50
2020-06-29,Mountain Dew,2709.65
2020-06-30,Coca Cola,13254.525
2020-06-30,Thums Up,8065.82
2020-06-30,Mirinda,51543.535
2020-06-30,Fanta,3453.4
2020-06-30,Sprite,111.5
2020-06-30,Mountain Dew,2138.15
2020-07-01,Coca Cola,1581.75
2020-07-01,Thums Up,586.45
2020-07-01,Mirinda,2023.6
2020-07-01,Fanta,357.75
2020-07-01,Sprite,85
2020-07-01,Mountain Dew,186
2020-07-02,Coca Cola,1189.585
2020-07-02,Thums Up,1352.5
2020-07-02,Mirinda,1974.885
2020-07-02,Fanta,379
2020-07-02,Sprite,187
2020-07-02,Mountain Dew,246.5
2020-07-03,Coca Cola,916.5
2020-07-03,Thums Up,1443
2020-07-03,Mirinda,4283.14
2020-07-03,Fanta,114.75
2020-07-03,Sprite,82
2020-07-03,Mountain Dew,173
2020-07-04,Coca Cola,23041.15
2020-07-04,Thums Up,14025.3
2020-07-04,Mirinda,101667.915
2020-07-04,Fanta,6906.05
2020-07-04,Sprite,152
2020-07-04,Mountain Dew,4509.81
2020-07-05,Coca Cola,15452.3
2020-07-05,Thums Up,4193
2020-07-05,Mirinda,25320.88
2020-07-05,Fanta,1916.374
2020-07-05,Sprite,159
2020-07-05,Mountain Dew,2041.85
2020-07-06,Coca Cola,29100.9
2020-07-06,Thums Up,12505.2
2020-07-06,Mirinda,46635.785
2020-07-06,Fanta,10073.7
2020-07-06,Sprite,490
2020-07-06,Mountain Dew,3035.9
2020-07-07,Coca Cola,27249.64
2020-07-07,Thums Up,8445.1
2020-07-07,Mirinda,51358.072
2020-07-07,Fanta,8273.85
2020-07-07,Sprite,193
2020-07-07,Mountain Dew,3867.2
2020-07-08,Coca Cola,29511.95
2020-07-08,Thums Up,12145.76
2020-07-08,Mirinda,50446.736
2020-07-08,Fanta,6751.7
2020-07-08,Sprite,425
2020-07-08,Mountain Dew,6297.33
2020-07-09,Coca Cola,27263.07
2020-07-09,Thums Up,13012.8
2020-07-09,Mirinda,67054.645
2020-07-09,Fanta,4167.7
2020-07-09,Sprite,36
2020-07-09,Mountain Dew,8713.5
2020-07-10,Coca Cola,30525.4
2020-07-10,Thums Up,7655.59
2020-07-10,Mirinda,89874.68
2020-07-10,Fanta,3946.9
2020-07-10,Sprite,15
2020-07-10,Mountain Dew,2097.25
2020-07-11,Coca Cola,26112.1
2020-07-11,Thums Up,9824.5
2020-07-11,Mirinda,102722.88
2020-07-11,Fanta,8299.2
2020-07-11,Mountain Dew,3703.5
2020-07-12,Coca Cola,8995.05
2020-07-12,Thums Up,5281.35
2020-07-12,Mirinda,8901.12
2020-07-12,Fanta,3791.9
2020-07-12,Sprite,162
2020-07-12,Mountain Dew,618
2020-07-13,Coca Cola,30815.4
2020-07-13,Thums Up,10486.68
2020-07-13,Mirinda,46793.77
2020-07-13,Fanta,7473.3
2020-07-13,Sprite,119
2020-07-13,Mountain Dew,3813
2020-07-14,Coca Cola,27121.62
2020-07-14,Thums Up,8045.25
2020-07-14,Mirinda,50856.601
2020-07-14,Fanta,9452.35
2020-07-14,Sprite,140.6
2020-07-14,Mountain Dew,4930.5
2020-07-15,Coca Cola,36107.15
2020-07-15,Thums Up,9076.9
2020-07-15,Mirinda,81199.108
2020-07-15,Fanta,9746.9
2020-07-15,Mountain Dew,9043.12
2020-07-16,Coca Cola,31162.906
2020-07-16,Thums Up,9538.9
2020-07-16,Mirinda,93201.262
2020-07-16,Fanta,7921.4
2020-07-16,Sprite,34
2020-07-16,Mountain Dew,8650.15
2020-07-17,Coca Cola,33011.3
2020-07-17,Thums Up,11587.05
2020-07-17,Mirinda,69427.583
2020-07-17,Fanta,7808
2020-07-17,Sprite,60
2020-07-17,Mountain Dew,4882.05
2020-07-18,Coca Cola,40817.15
2020-07-18,Thums Up,12859.8
2020-07-18,Mirinda,72379.273
2020-07-18,Fanta,6252.7
2020-07-18,Sprite,131
2020-07-18,Mountain Dew,4471.83
2020-07-19,Coca Cola,10507.05
2020-07-19,Thums Up,8965.45
2020-07-19,Mirinda,24119.235
2020-07-19,Fanta,5867.9
2020-07-19,Sprite,199
2020-07-19,Mountain Dew,3996.95
2020-07-20,Coca Cola,32488.65
2020-07-20,Thums Up,8421.8
2020-07-20,Mirinda,31660.003
2020-07-20,Fanta,9827.9
2020-07-20,Sprite,234.5
2020-07-20,Mountain Dew,8529.3
2020-07-24,Coca Cola,25642.25
2020-07-24,Thums Up,11075.85
2020-07-24,Mirinda,64168.495
2020-07-24,Fanta,7772.35
2020-07-24,Sprite,157.5
2020-07-24,Mountain Dew,6498.35
2020-07-25,Coca Cola,18128.25
2020-07-25,Thums Up,12481.8
2020-07-25,Mirinda,32228.275
2020-07-25,Fanta,7620.85
2020-07-25,Mountain Dew,3560.25
2020-07-26,Coca Cola,15358.35
2020-07-26,Thums Up,5140.5
2020-07-26,Mirinda,15791.43
2020-07-26,Fanta,2798.6
2020-07-26,Mountain Dew,3168.85
2020-07-27,Coca Cola,31568.6
2020-07-27,Thums Up,12837.2
2020-07-27,Mirinda,45595.17
2020-07-27,Fanta,8360.3
2020-07-27,Sprite,114.5
2020-07-27,Mountain Dew,6987.6
2020-07-28,Coca Cola,31457.06
2020-07-28,Thums Up,14266.85
2020-07-28,Mirinda,48390.83
2020-07-28,Fanta,9703.85
2020-07-28,Sprite,67.7
2020-07-28,Mountain Dew,9845.75
2020-07-29,Coca Cola,51119.6
2020-07-29,Thums Up,21608.9
2020-07-29,Mirinda,54815.534
2020-07-29,Fanta,13191.56
2020-07-29,Sprite,281
2020-07-29,Mountain Dew,16405.86
2020-07-30,Coca Cola,90692.07
2020-07-30,Thums Up,39617.85
2020-07-30,Mirinda,252976.956
2020-07-30,Fanta,42262.41
2020-07-30,Sprite,384
2020-07-30,Mountain Dew,45591
2020-07-31,Coca Cola,28158.44
2020-07-31,Thums Up,20602.01
2020-07-31,Mirinda,66459.795
2020-07-31,Fanta,9274.25
2020-07-31,Sprite,182
2020-07-31,Mountain Dew,11677.82
2020-08-01,Coca Cola,12055.4
2020-08-01,Thums Up,8253.2
2020-08-01,Mirinda,23923.775
2020-08-01,Fanta,4777.05
2020-08-01,Sprite,69.75
2020-08-01,Mountain Dew,3707.5
2020-08-02,Thums Up,576
2020-08-02,Mirinda,4779
2020-08-02,Mountain Dew,1440
2020-08-03,Coca Cola,6119.71
2020-08-03,Thums Up,3572.8
2020-08-03,Mirinda,5857.67
2020-08-03,Fanta,1856.05
2020-08-03,Sprite,32.5
2020-08-03,Mountain Dew,2703.5
2020-08-04,Coca Cola,7888.4
2020-08-04,Thums Up,4348.1
2020-08-04,Mirinda,8990.04
2020-08-04,Fanta,2848.75
2020-08-04,Sprite,37.5
2020-08-04,Mountain Dew,1703.8
2020-08-05,Coca Cola,11137.75
2020-08-05,Thums Up,3511.7
2020-08-05,Mirinda,29751.185
2020-08-05,Fanta,3949.75
2020-08-05,Sprite,35
2020-08-05,Mountain Dew,2523.35
2020-08-06,Coca Cola,9589.575
2020-08-06,Thums Up,4276.15
2020-08-06,Mirinda,26608.645
2020-08-06,Fanta,3504.52
2020-08-06,Sprite,25
2020-08-06,Mountain Dew,2496.435
2020-08-07,Coca Cola,12272.15
2020-08-07,Thums Up,3794.05
2020-08-07,Mirinda,15007.915
2020-08-07,Fanta,3822.2
2020-08-07,Sprite,15
2020-08-07,Mountain Dew,2029.1
2020-08-08,Coca Cola,6918.47
2020-08-08,Thums Up,3986.22
2020-08-08,Mirinda,24476.95
2020-08-08,Fanta,4485.85
2020-08-08,Sprite,34.4
2020-08-08,Mountain Dew,4120.45
2020-08-09,Coca Cola,3988.85
2020-08-09,Thums Up,1808.4
2020-08-09,Mirinda,4644.755
2020-08-09,Fanta,1173.32
2020-08-09,Sprite,15
2020-08-09,Mountain Dew,1341.95
2020-08-10,Coca Cola,8196.8
2020-08-10,Thums Up,2801.05
2020-08-10,Mirinda,15562.56
2020-08-10,Fanta,3778.53
2020-08-10,Sprite,30
2020-08-10,Mountain Dew,5007.1
2020-08-11,Coca Cola,10774.1
2020-08-11,Thums Up,4501.7
2020-08-11,Mirinda,12121.223
2020-08-11,Fanta,6337.75
2020-08-11,Mountain Dew,4136.6
2020-08-12,Coca Cola,15390.05
2020-08-12,Thums Up,4423.15
2020-08-12,Mirinda,16191.14
2020-08-12,Fanta,3291.2
2020-08-12,Sprite,35
2020-08-12,Mountain Dew,4559.3
2020-08-13,Coca Cola,8126.75
2020-08-13,Thums Up,4259.05
2020-08-13,Mirinda,13533.08
2020-08-13,Fanta,2595.7
2020-08-13,Sprite,3.25
2020-08-13,Mountain Dew,3299.9
2020-08-14,Coca Cola,10537.3
2020-08-14,Thums Up,4398.95
2020-08-14,Mirinda,24989.115
2020-08-14,Fanta,2842.85
2020-08-14,Sprite,131
2020-08-14,Mountain Dew,4701.1
2020-08-15,Coca Cola,5761.525
2020-08-15,Thums Up,2092.95
2020-08-15,Mirinda,4047.15
2020-08-15,Fanta,1739.65
2020-08-15,Mountain Dew,1892.4
